CustomerID,Gender,Age,Married,NumberofDependents,City,ZipCode,Population,NumberofReferrals,TenureinMonths,Offer,PhoneService,AvgMonthlyLongDistanceCharges,MultipleLines,InternetService,InternetType,AvgMonthlyGBDownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRevenue,Churn,ChurnCategory,ChurnReason,predictions,pred_probabilities
7354-OIJLX,1,52,0,0,Inglewood,90305,13779,0,9,Offer E,1,7.32,Yes,1,Fiber Optic,11.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,75.85,724.65,0.0,0,65.88,790.53,0,Unknown,Unknown,1,0.59927887
9828-AOQLM,0,37,1,0,San Diego,92117,51213,3,1,None,1,12.8,No,1,DSL,5.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,45.7,45.7,0.0,0,12.8,58.5,1,Competitor,Competitor made better offer,1,0.598852
9564-KCLHR,1,58,0,0,San Diego,92109,46086,0,1,None,1,6.44,No,1,DSL,4.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,0,Mailed Check,51.25,51.25,0.0,0,6.44,57.69,1,Competitor,Competitor made better offer,1,0.5944132
9323-HGFWY,0,55,1,0,Porter Ranch,91326,28067,0,27,Offer C,1,20.02,No,1,Fiber Optic,27.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,1,Credit Card,101.9,2681.15,0.0,0,540.54,3221.69,0,Unknown,Unknown,1,0.59302217
4229-CZMLL,1,49,0,0,Salinas,93901,35739,0,6,None,1,6.32,Yes,1,Fiber Optic,11.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,74.9,469.8,0.0,0,37.92,507.72,1,Dissatisfaction,Service dissatisfaction,1,0.58714265
4484-CGXFK,0,45,0,0,El Dorado,95623,4097,0,3,None,1,25.96,No,1,DSL,7.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,55.3,196.15,0.0,0,77.88,274.03,1,Dissatisfaction,Product dissatisfaction,1,0.58659786
2038-LLMLM,0,35,0,0,El Centro,92243,43712,0,48,None,1,10.5,Yes,1,Fiber Optic,12.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,-4.0,4946.05,0.0,0,504.0,5450.05,0,Unknown,Unknown,1,0.58495927
4137-BTIKL,1,55,0,0,Daggett,92327,678,0,2,Offer E,1,27.17,Yes,1,Fiber Optic,23.0,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,0,Credit Card,90.75,174.75,0.0,0,54.34,229.09,0,Unknown,Unknown,1,0.5836448
7957-RYHQD,0,65,0,0,Bellflower,90706,72893,0,40,Offer B,1,44.86,No,1,Fiber Optic,4.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,1,Credit Card,79.2,3233.85,0.0,0,1794.4,5028.25,1,Price,Price too high,1,0.58257824
9896-UYMIE,1,27,0,0,Valley Ford,94972,66,0,66,Offer A,1,4.32,Yes,1,Fiber Optic,73.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,1,Bank Withdrawal,114.3,7383.7,0.0,0,285.12,7668.82,0,Unknown,Unknown,1,0.5782708
8495-PRWFH,0,66,0,0,Waterford,95386,8308,0,42,None,1,27.0,Yes,1,Cable,30.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,0,Bank Withdrawal,55.65,2421.75,0.0,0,1134.0,3555.75,0,Unknown,Unknown,1,0.576786
8212-CRQXP,0,20,1,0,Alviso,95002,2147,1,22,None,1,45.1,No,1,Fiber Optic,41.0,No,No,No,No,Yes,No,No,No,Month-to-Month,1,Credit Card,80.0,1706.45,0.0,50,992.2,2748.65,0,Unknown,Unknown,1,0.5761322
1963-SVUCV,1,59,0,0,Flournoy,96029,84,0,1,None,1,28.37,No,1,DSL,7.0,No,No,No,No,No,No,No,No,Month-to-Month,0,Bank Withdrawal,45.3,45.3,0.0,30,28.37,103.67,1,Competitor,Competitor offered higher download speeds,1,0.57442474
2486-WYVVE,1,47,1,0,Sacramento,95830,592,1,31,None,1,3.12,Yes,1,DSL,6.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,1,Credit Card,79.3,2484.0,0.0,0,96.72,2580.72,0,Unknown,Unknown,1,0.57149655
8980-WQFWL,0,61,0,0,Ontario,91761,56280,0,35,None,1,2.15,No,1,DSL,7.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,62.1,2096.1,0.0,0,75.25,2171.35,0,Unknown,Unknown,1,0.5708906
7587-RZNME,1,23,0,0,Valencia,91355,24977,0,3,Offer E,1,48.84,No,1,DSL,41.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,1,Bank Withdrawal,43.3,123.65,0.0,0,146.52,270.17,1,Price,Lack of affordable download/upload speed,1,0.5630949
6097-EQISJ,0,41,1,0,Los Angeles,90058,3642,1,66,Offer A,1,48.77,Yes,1,Fiber Optic,12.0,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,1,Credit Card,102.45,6615.15,0.0,130,3218.82,9963.97,1,Competitor,Competitor had better devices,1,0.55805695
9747-DDZOS,0,50,0,0,Eldridge,95431,363,0,1,None,1,3.84,No,1,Fiber Optic,2.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,0,Bank Withdrawal,73.5,73.5,0.0,0,3.84,77.34,1,Dissatisfaction,Network reliability,1,0.55635667
6878-GGDWG,0,57,1,0,San Diego,92101,27505,1,32,None,1,12.35,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,0,Bank Withdrawal,19.4,641.15,0.0,0,395.2,1036.35,0,Unknown,Unknown,1,0.555994
4250-ZBWLV,1,24,0,0,Olema,94950,248,0,68,Offer A,1,21.74,Yes,1,Fiber Optic,73.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,0,Bank Withdrawal,108.45,7176.55,9.68,0,1478.32,8645.19,1,Competitor,Competitor offered higher download speeds,1,0.5542375
1482-OXZSY,1,45,0,0,Freedom,95019,4753,0,30,Offer C,1,17.26,Yes,1,Fiber Optic,19.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,100.4,2936.25,0.0,0,517.8,3454.05,0,Unknown,Unknown,1,0.55376196
2026-TGDHM,0,54,0,0,Cloverdale,95425,9210,0,7,None,1,19.21,No,1,Fiber Optic,16.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,1,Bank Withdrawal,79.3,523.15,0.0,10,134.47,667.62,1,Competitor,Competitor had better devices,1,0.55198896
8086-OVPWV,1,58,0,0,San Diego,92117,51213,0,2,None,1,26.47,No,1,Fiber Optic,10.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,1,Bank Withdrawal,80.2,181.1,0.0,10,52.94,244.04,1,Competitor,Competitor made better offer,1,0.550549
9050-QLROH,1,26,0,0,San Diego,92126,74232,0,18,None,1,28.59,Yes,1,Fiber Optic,26.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,1,Credit Card,90.7,1597.25,0.0,0,514.62,2111.87,1,Competitor,Competitor made better offer,1,0.549739
0581-MDMPW,0,63,0,0,San Jose,95148,44103,0,24,Offer C,1,44.09,Yes,1,Fiber Optic,9.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,1,Credit Card,88.95,2072.75,0.0,0,1058.16,3130.91,0,Unknown,Unknown,1,0.5457759
8769-KKTPH,0,44,1,0,Los Angeles,90066,55204,2,63,Offer B,1,1.43,Yes,1,Fiber Optic,16.0,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,1,Credit Card,99.65,6311.2,0.0,0,90.09,6401.29,0,Unknown,Unknown,1,0.5441611
4547-KQRTM,0,60,0,0,Eldridge,95431,363,0,10,None,1,49.7,Yes,1,Fiber Optic,10.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,80.05,830.7,0.0,0,497.0,1327.7,1,Competitor,Competitor offered higher download speeds,1,0.54392785
6907-NZZIJ,0,54,0,0,Santa Monica,90402,11509,0,36,None,1,13.35,Yes,1,Fiber Optic,7.0,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,1,Bank Withdrawal,99.15,3615.6,0.0,30,480.6,4126.2,1,Competitor,Competitor had better devices,1,0.5388649
5301-GAUUY,1,31,0,0,Newport Beach,92661,4242,0,32,Offer C,1,1.49,Yes,1,Fiber Optic,21.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,80.35,2596.15,0.0,0,47.68,2643.83,1,Competitor,Competitor had better devices,1,0.53693306
4398-HSCJH,0,57,0,0,Los Angeles,90013,9732,0,3,Offer E,1,3.64,Yes,1,DSL,25.0,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,1,Bank Withdrawal,63.6,155.65,0.0,0,10.92,166.57,1,Competitor,Competitor offered higher download speeds,1,0.5365504
8132-YPVBX,0,28,0,0,Salinas,93907,22292,0,6,None,1,40.64,No,1,Fiber Optic,51.0,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,1,Credit Card,85.95,514.6,0.0,0,243.84,758.44,0,Unknown,Unknown,1,0.53608525
4971-PUYQO,0,48,0,0,San Diego,92109,46086,0,27,None,1,11.09,Yes,1,Fiber Optic,6.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,1,Mailed Check,94.55,2724.6,0.0,0,299.43,3024.03,1,Competitor,Competitor made better offer,1,0.5359172
6549-NNDYT,0,59,0,0,Fresno,93720,45087,0,13,None,0,0.0,Unknown,1,Cable,7.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,30.85,394.1,0.0,0,0.0,394.1,0,Unknown,Unknown,1,0.53393245
7055-HNEOJ,1,34,1,0,El Dorado Hills,95762,22028,2,3,Offer E,1,4.19,No,1,Cable,6.0,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,1,Mailed Check,55.8,154.55,0.0,0,12.57,167.12,0,Unknown,Unknown,1,0.528398
4626-GYCZP,1,60,0,0,Eureka,95503,23570,0,7,None,1,15.51,Yes,1,Fiber Optic,23.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,93.85,635.6,0.0,0,108.57,744.17,1,Competitor,Competitor had better devices,1,0.526842
2636-OHFMN,1,26,1,0,Orosi,93647,9780,4,4,None,0,0.0,Unknown,1,DSL,76.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,48.55,201.0,0.0,0,0.0,201.0,1,Price,Long distance charges,1,0.5265733
1450-SKCVI,0,22,0,0,Del Mar,92014,13945,0,56,None,1,35.59,No,1,Fiber Optic,69.0,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,1,Bank Withdrawal,73.85,4092.85,0.0,0,1993.04,6085.89,1,Attitude,Attitude of support person,1,0.5211985
5562-BETPV,1,21,1,0,San Andreas,95249,3930,1,1,Offer E,1,23.41,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,0,Mailed Check,19.65,19.65,0.0,0,23.41,43.06,0,Unknown,Unknown,1,0.5211925
0032-PGELS,0,37,1,1,Palomar Mountain,92060,234,1,1,None,0,0.0,Unknown,1,DSL,19.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,0,Bank Withdrawal,30.5,30.5,0.0,0,0.0,30.5,1,Attitude,Attitude of service provider,1,0.5210806
2933-FILNV,0,53,1,3,Carlsbad,92009,43161,0,2,None,0,0.0,Unknown,1,DSL,52.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Credit Card,24.4,36.55,0.0,0,0.0,36.55,1,Dissatisfaction,Lack of self-service on Website,1,0.5208821
1471-GIQKQ,0,37,0,0,Niland,92257,2753,0,1,None,1,44.98,No,1,DSL,27.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,0,Bank Withdrawal,49.95,49.95,0.0,0,44.98,94.93,0,Unknown,Unknown,1,0.5191358
7517-SAWMO,0,31,1,0,Granada Hills,91344,48867,1,19,Offer D,1,25.75,No,1,Fiber Optic,22.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,73.2,1441.1,0.0,0,489.25,1930.35,1,Attitude,Attitude of support person,1,0.5183806
1156-ZFYDO,0,57,0,0,Glendale,91201,23981,0,1,None,1,37.62,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,0,Bank Withdrawal,19.75,19.75,0.0,0,37.62,57.37,0,Unknown,Unknown,1,0.5171179
0082-LDZUE,1,54,0,0,Calistoga,94515,7384,0,1,Offer E,1,42.95,No,1,DSL,9.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Credit Card,44.3,44.3,0.0,0,42.95,87.25,0,Unknown,Unknown,1,0.51486605
0114-PEGZZ,0,39,0,0,Round Mountain,96084,459,0,33,None,1,49.69,Yes,1,Fiber Optic,12.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,0,Bank Withdrawal,107.55,3645.5,0.0,0,1639.77,5285.27,0,Unknown,Unknown,1,0.5144567
5382-TEMLV,1,45,0,0,Lindsay,93247,15508,0,45,None,1,19.39,No,1,DSL,16.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,50.9,2298.55,0.0,0,872.55,3171.1,0,Unknown,Unknown,1,0.504548
2868-SNELZ,0,54,0,0,San Diego,92122,34902,0,2,None,1,5.32,Yes,1,Fiber Optic,20.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,0,Credit Card,80.6,155.8,0.0,0,10.64,166.44,1,Competitor,Competitor made better offer,1,0.50142777
5850-BDWCY,0,64,0,0,Los Angeles,90045,39334,0,6,Offer E,1,43.18,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,0,Credit Card,20.2,123.65,0.0,0,259.08,382.73,0,Unknown,Unknown,1,0.50051844
5630-IXDXV,0,51,0,0,Reedley,93654,25923,0,47,Offer B,1,14.54,Yes,1,Fiber Optic,10.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,106.35,4849.1,0.0,0,683.38,5532.48,0,Unknown,Unknown,1,0.49820262
2057-ZBLPD,0,50,1,0,Los Gatos,95032,24443,3,21,Offer D,1,42.22,Yes,1,Fiber Optic,29.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,86.5,1808.7,0.0,0,886.62,2695.32,1,Competitor,Competitor offered more data,1,0.49683166
9529-OFXHY,1,20,0,0,Elk Creek,95939,587,0,15,None,1,13.8,Yes,1,Fiber Optic,59.0,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,1,Bank Withdrawal,87.75,1242.2,0.0,0,207.0,1449.2,0,Unknown,Unknown,1,0.4947099
7727-SHVZV,0,56,0,0,Chico,95926,35808,0,9,None,1,43.83,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,0,Bank Withdrawal,19.5,150.35,0.0,0,394.47,544.82,0,Unknown,Unknown,1,0.493889
5671-UUNXD,0,79,1,0,Nicasio,94946,607,1,50,None,1,36.58,Yes,1,Fiber Optic,23.0,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,1,Bank Withdrawal,100.65,5189.75,0.0,0,1829.0,7018.75,0,Unknown,Unknown,1,0.49355653
7571-YXDAD,0,37,0,0,Davis,95618,648,0,2,None,1,38.28,Yes,1,Fiber Optic,18.0,No,No,No,No,No,No,No,Yes,Month-to-Month,0,Credit Card,74.9,147.15,0.0,0,76.56,223.71,1,Price,Long distance charges,1,0.4928458
5501-TVMGM,1,21,0,0,Canby,96015,417,0,1,None,1,39.19,No,1,DSL,69.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,1,Bank Withdrawal,55.25,55.25,0.0,60,39.19,154.44,0,Unknown,Unknown,1,0.49148437
9450-TRJUU,1,52,0,0,Bakersfield,93306,53481,0,35,None,1,41.21,Yes,1,Fiber Optic,6.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,0,Bank Withdrawal,83.15,2848.45,18.84,0,1442.35,4271.96,0,Unknown,Unknown,1,0.48616806
4720-VSTSI,0,54,0,0,Monterey Park,91754,33280,0,44,None,1,40.17,Yes,1,Fiber Optic,6.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,84.8,3862.55,0.0,0,1767.48,5630.03,1,Attitude,Attitude of support person,1,0.48408285
3030-YDNRM,1,64,0,0,Pasadena,91107,32369,0,8,Offer E,1,11.58,Yes,1,Fiber Optic,7.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,74.85,572.45,0.0,0,92.64,665.09,0,Unknown,Unknown,1,0.48221692
3771-PZOBW,1,38,0,0,Solvang,93463,7958,0,20,Offer D,1,25.41,Yes,1,Fiber Optic,27.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,1,Credit Card,90.7,1781.35,0.0,0,508.2,2289.55,0,Unknown,Unknown,1,0.48170272
3627-FCRDW,0,49,0,0,Hughson,95326,6822,0,9,None,1,24.52,No,1,Fiber Optic,9.0,No,No,No,No,No,No,No,Yes,Month-to-Month,0,Bank Withdrawal,71.0,672.55,8.35,0,220.68,884.88,1,Competitor,Competitor offered more data,1,0.48164552
6704-UTUKK,1,43,1,0,Exeter,93221,13333,3,29,None,0,0.0,Unknown,1,DSL,15.0,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,1,Bank Withdrawal,45.9,1332.4,0.0,20,0.0,1352.4,0,Unknown,Unknown,1,0.47733635
3097-NNSPB,0,42,0,0,Valley Ford,94972,66,0,2,Offer E,1,14.7,No,1,DSL,13.0,No,Yes,No,No,No,No,No,No,Month-to-Month,1,Credit Card,49.05,91.1,0.0,40,29.4,160.5,1,Competitor,Competitor had better devices,1,0.47641528
7823-JSOAG,1,39,0,0,Sonoma,95476,34314,0,3,None,1,6.97,Yes,1,Fiber Optic,14.0,No,No,No,No,No,No,No,Yes,Month-to-Month,0,Bank Withdrawal,74.5,217.45,0.0,0,20.91,238.36,0,Unknown,Unknown,1,0.47230726
5183-SNMJQ,1,32,0,0,Frazier Park,93225,4498,0,10,Offer D,1,45.69,No,1,Fiber Optic,11.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,1,Credit Card,95.1,865.1,43.25,0,456.9,1278.75,0,Unknown,Unknown,1,0.47092703
5440-VHLUL,1,48,0,0,Berkeley,94710,8157,0,69,Offer A,1,44.57,Yes,1,Fiber Optic,28.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,1,Bank Withdrawal,105.2,7386.05,0.0,0,3075.33,10461.38,0,Unknown,Unknown,1,0.4696097
7315-WYOAW,1,29,0,0,Santa Monica,90405,26099,0,13,Offer D,1,44.43,Yes,1,Fiber Optic,41.0,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,0,Bank Withdrawal,100.75,1313.25,0.0,120,577.59,2010.84,0,Unknown,Unknown,1,0.4681424
2782-LFZVW,0,52,0,0,Costa Mesa,92627,62069,0,11,Offer D,1,24.57,Yes,1,Cable,10.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,1,Credit Card,58.95,601.6,0.0,70,270.27,941.87,0,Unknown,Unknown,1,0.46764392
3750-CKVKH,1,58,0,0,Clearlake Oaks,95423,3684,0,2,None,1,11.75,No,1,Fiber Optic,4.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,67.75,116.65,0.0,0,23.5,140.15,1,Other,Don't know,1,0.46744993
3092-IGHWF,1,34,1,0,San Diego,92130,28201,1,67,Offer A,1,28.4,Yes,1,Cable,10.0,No,Yes,Yes,No,No,No,No,Yes,One Year,0,Bank Withdrawal,87.4,5918.8,0.0,0,1902.8,7821.6,1,Competitor,Competitor made better offer,1,0.46710667
5760-FXFVO,1,55,0,0,Pleasant Grove,95668,901,0,6,Offer E,1,29.52,No,1,Fiber Optic,28.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,78.95,494.95,0.0,0,177.12,672.07,0,Unknown,Unknown,1,0.46543244
4077-CROMM,0,51,1,0,Modesto,95350,52872,4,31,None,1,3.73,Yes,1,Fiber Optic,13.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,104.2,3243.45,17.01,0,115.63,3342.07,1,Dissatisfaction,Product dissatisfaction,1,0.463282
2683-BPJSO,1,37,1,0,Byron,94514,10153,0,29,None,1,28.37,Yes,1,Fiber Optic,12.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,84.45,2467.1,0.0,0,822.73,3289.83,1,Dissatisfaction,Lack of self-service on Website,1,0.45855805
8949-JTMAY,0,49,0,0,Mc Kittrick,93251,302,0,29,Offer C,1,27.75,Yes,1,Fiber Optic,2.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,1,Credit Card,98.6,2933.2,0.0,0,804.75,3737.95,1,Competitor,Competitor had better devices,1,0.45232403
0621-HJWXJ,0,54,1,0,Irvine,92618,6301,1,63,Offer B,1,21.15,Yes,1,Fiber Optic,24.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,81.55,5029.05,0.0,0,1332.45,6361.5,0,Unknown,Unknown,0,0.4499884
9699-UBQFS,0,76,1,0,Los Angeles,90065,47534,4,43,None,1,3.66,Yes,1,Fiber Optic,22.0,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,1,Bank Withdrawal,94.5,4156.8,0.0,0,157.38,4314.18,0,Unknown,Unknown,0,0.4483326
9026-RNUJS,1,73,0,0,Van Nuys,91401,40376,0,5,None,1,18.69,No,1,DSL,28.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,0,Bank Withdrawal,50.35,237.25,0.0,0,93.45,330.7,1,Dissatisfaction,Product dissatisfaction,0,0.44758448
0117-LFRMW,1,52,1,1,Angwin,94508,3641,1,37,None,0,0.0,Unknown,1,DSL,23.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,0,Bank Withdrawal,40.2,1448.8,0.0,0,0.0,1448.8,1,Competitor,Competitor offered more data,0,0.4461047
4282-MSACW,1,39,0,0,Tahoe City,96145,4002,0,68,None,1,32.67,Yes,1,Fiber Optic,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,1,Credit Card,117.2,8035.95,0.0,0,2221.56,10257.51,0,Unknown,Unknown,0,0.4440996
4903-UYAVB,1,53,1,0,Lathrop,95330,10834,0,5,Offer E,1,31.76,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,0,Mailed Check,19.35,126.05,0.0,0,158.8,284.85,1,Competitor,Competitor made better offer,0,0.43984655
7845-URHJN,0,24,1,0,Hacienda Heights,91745,53686,1,8,None,1,11.35,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,0,Bank Withdrawal,20.15,156.25,0.0,0,90.8,247.05,1,Price,Price too high,0,0.4382673
3352-ALMCK,1,42,0,0,Navarro,95463,148,0,40,None,1,32.78,Yes,1,Fiber Optic,29.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,1,Credit Card,102.65,4108.15,0.0,0,1311.2,5419.35,0,Unknown,Unknown,0,0.43738592
9136-ALYBR,1,44,0,0,Fontana,92337,29847,0,1,None,0,0.0,Unknown,1,Cable,2.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Mailed Check,24.45,24.45,0.0,0,0.0,24.45,1,Price,Extra data charges,0,0.43647534
6142-VSJQO,0,27,1,3,Homeland,92548,4283,0,1,None,1,40.42,No,1,Cable,59.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,44.35,44.35,0.0,0,40.42,84.77,1,Attitude,Attitude of support person,0,0.43633017
1928-BXYIV,1,47,0,0,Placerville,95667,34146,0,1,Offer E,1,17.07,Yes,1,DSL,3.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,0,Bank Withdrawal,61.15,61.15,0.0,0,17.07,78.22,0,Unknown,Unknown,0,0.4356048
0822-QGCXA,0,76,1,0,Los Angeles,90068,21728,5,27,Offer C,1,3.43,Yes,1,DSL,21.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,0,Bank Withdrawal,83.85,2310.2,0.0,0,92.61,2402.81,0,Unknown,Unknown,0,0.43432793
9600-UDOPK,1,33,1,0,San Francisco,94117,38756,1,30,Offer C,1,10.5,Yes,1,Fiber Optic,22.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,1,Credit Card,94.05,2866.45,0.0,0,315.0,3181.45,1,Attitude,Attitude of support person,0,0.43123937
8982-NHAVY,1,23,0,0,Littlerock,93543,11198,0,27,Offer C,1,8.86,Yes,1,Fiber Optic,73.0,No,No,Yes,No,Yes,Yes,Yes,No,One Year,1,Bank Withdrawal,100.5,2673.45,0.0,70,239.22,2982.67,0,Unknown,Unknown,0,0.42994297
6849-OYAMU,1,56,1,0,Indio,92201,56307,1,19,None,1,43.95,No,1,Fiber Optic,20.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,0,Bank Withdrawal,100.0,1888.65,0.0,0,835.05,2723.7,1,Competitor,Competitor offered more data,0,0.419976
5233-AOZUF,0,62,1,0,Palm Springs,92262,24924,3,29,None,1,5.39,Yes,1,Fiber Optic,17.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,74.95,2149.05,0.0,0,156.31,2305.36,0,Unknown,Unknown,0,0.4165622
9500-LTVBP,0,63,0,0,Rancho Palos Verdes,90275,41263,0,35,Offer C,1,13.14,Yes,1,Fiber Optic,6.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,0,Credit Card,80.05,2835.9,0.0,0,459.9,3295.8,0,Unknown,Unknown,0,0.41563457
6990-YNRIO,1,53,1,0,Agoura Hills,91301,25303,0,65,None,1,41.88,Yes,1,Fiber Optic,7.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,0,Bank Withdrawal,108.65,6937.95,0.0,0,2722.2,9660.15,1,Attitude,Attitude of support person,0,0.41364613
8782-LKFPK,1,50,0,0,Beaumont,92223,17721,0,44,None,1,44.92,Yes,1,Fiber Optic,16.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,1,Credit Card,90.4,4063.0,0.0,0,1976.48,6039.48,0,Unknown,Unknown,0,0.41240686
2684-EIWEO,0,69,0,0,San Diego,92129,47224,0,30,None,1,45.88,Yes,1,Fiber Optic,19.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,0,Credit Card,91.7,2758.15,0.0,0,1376.4,4134.55,1,Competitor,Competitor made better offer,0,0.41125518
5555-RNPGT,1,61,0,3,Bloomington,92316,25995,0,10,Offer D,1,34.47,Yes,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,0,Credit Card,24.8,223.9,0.0,0,344.7,568.6,0,Unknown,Unknown,0,0.40919456
